Query=PC390515,,,1987
NC_024792.1,BacillusphageBobb,4.00E-08,1988
Query=PC391082,,,1989
NC_020851.1,SynechococcusphageS-SKS1genomicsequence,4.00E-36,1990
NC_006883.2,ProchlorococcusphageP-SSM2,3.00E-25,1991
NC_021559.1,ProchlorococcusphageP-SSM3genomicsequence,1.00E-24,1992
Query=PC391848,,,1993
NC_022747.1,VibriophageVPUSM8,4.00E-45,1994
Query=PC392058,,,1995
NC_011356.1,EnterobacteriaphageYYZ-2008,2.00E-13,1996
Query=PC392158,,,1997
NC_002166.1,BacteriophageHK022,2.00E-06,1998
Query=PC392743,,,1999
NC_015289.1,SynechococcusphageS-SSM5,1.00E-10,2000
NC_021072.1,CyanophageSyn30genomicsequence63.5,5.00E-09,2001
NC_021536.1,SynechococcusphageS-IOM18genomicsequence,6.00E-08,2002
Query=PC393538,,,2003
NC_023719.1,BacillusphageG,8.00E-16,2004
Query=PC393827,,,2005
NC_015251.1,Aeromonasphage65,4.00E-11,2006
NC_015251.1,Aeromonasphage65,4.00E-11,2007
NC_020486.1,SynechococcusphageS-RIM8A.HR1,5.00E-10,2008
Query=PC394050,,,2009
NC_019445.1,EscherichiaphageTL-2011b,2.00E-08,2010
NC_007603.1,EnterobacteriaphageRTP,2.00E-07,2011
NC_026924.1,SynechococcusphageACG-2014gisolateSyn7803US105,2.00E-07,2012
Query=PC394461,,,2013
NC_021867.1,Flavobacteriumphage6H,2.00E-140,2014
Query=PC395087,,,2015
NC_008689.1,StaphylococcusphagephiPVL108,7.00E-96,2016
Query=PC396198,,,2017
NC_019932.1,ErwiniaphageENT90,2.00E-28,2018
Query=PC396200,,,2019
NC_019704.1,EnterobacteriaphagemEp237,1.00E-17,2020
Query=PC396218,,,2021
NC_006552.1,PseudomonasphageF116,1.00E-06,2022
Query=PC396989,,,2023
NC_019411.1,CaulobacterphageCcrSwift,1.00E-09,2024
Query=PC397970,,,2025
NC_019544.1,Deep-seathermophilicphageD6E,4.00E-40,2026
NC_023612.1,GeobacillusphageGBK2,3.00E-10,2027
NC_025462.1,AcinetobacterphagevB_AbaM_Acibel004,1.00E-07,2028
Query=PC398353,,,2029
NC_023692.1,MycobacteriumphageBigNuz,7.00E-06,2030
Query=PC398400,,,2031
NC_022325.1,MycobacteriumphageDylan,2.00E-06,2032
Query=PC398470,,,2033
NC_018088.1,Colwelliaphage9A,2.00E-24,2034
NC_019505.1,EscherichiaphagewV7,4.00E-15,2035
NC_019399.1,EnterobacteriaphagevB_EcoM_ACG-C40,4.00E-15,2036
Query=PC398997,,,2037
NC_019418.1,StreptococcusphagephiNJ2,2.00E-151,2038
NC_022791.1,StreptococcusphagephiBHN167,6.00E-120,2039
NC_003050.2,StreptococcuspneumoniaebacteriophageMM1complete,3.00E-118,2040
Query=PC399282,,,2041
NC_021335.1,HalovirusHRTV-7,2.00E-09,2042
Query=PC399870,,,2043
NC_020845.1,CyanophageMED4-213,8.00E-06,2044
Query=PC399926,,,2045
NC_016158.1,EscherichiaphageHK639,8.00E-11,2046
Query=PC400701,,,2047
NC_024121.1,SerratiaphagePS2,3.00E-06,2048
Query=PC401552,,,2049
NC_016569.1,NocardiaphageNBR1,5.00E-06,2050
Query=PC402331,,,2051
NC_023503.1,Streptococcusphage20617completeprophagegenome,3.00E-20,2052
Query=PC402947,,,2053
NC_019401.1,CronobacterphagevB_CsaM_GAP32,3.00E-07,2054
Query=PC403091,,,2055
NC_023719.1,BacillusphageG,2.00E-69,2056
Query=PC404000,,,2057
NC_009760.1,Bacillusphage0305phi8-36,5.00E-18,2058
Query=PC404229,,,2059
NC_017864.1,PseudomonasphagevB_Pae-Kakheti25,1.00E-06,2060
Query=PC404868,,,2061
NC_011285.1,MycobacteriumphageTroll4,8.00E-07,2062
Query=PC405122,,,2063
NC_019929.1,ErwiniaphagephiEaH2,9.00E-08,2064
Query=PC405501,,,2065
NC_002671.1,LactococcusprophagebIL312,6.00E-14,2066
Query=PC405984,,,2067
NC_028268.1,Aeropyrumpernixspindle-shapedvirus1,3.00E-07,2068
Query=PC406755,,,2069
NC_017981.1,XanthomonasphagevB_XveM_DIBBI,1.00E-17,2070
Query=PC407393,,,2071
NC_019538.1,AeromonasphageCC2,3.00E-08,2072
Query=PC407721,,,2073
NC_015466.1,RoseobacterphageRDJLPhi1,2.00E-09,2074
Query=PC408244,,,2075
NC_004586.1,Streptococcuspyogenesphage315.3,3.00E-10,2076
Query=PC408716,,,2077
NC_002166.1,BacteriophageHK022,5.00E-13,2078
Query=PC408877,,,2079
NC_019408.1,CaulobacterphageCcrRogue,4.00E-11,2080
Query=PC408931,,,2081
NC_024365.1,PseudomonasphagephiPSA1,2.00E-28,2082
Query=PC409400,,,2083
NC_023719.1,BacillusphageG,1.00E-09,2084
Query=PC409881,,,2085
NC_003315.1,HaemophilusphageHP2,2.00E-24,2086
Query=PC409933,,,2087
NC_025830.1,EscherichiaphageAv-05,5.00E-18,2088
Query=PC409957,,,2089
NC_010392.1,PhageGifsy-1,9.00E-61,2090
Query=PC410876,,,2091
NC_006820.1,SynechococcusphageS-PM2,8.00E-16,2092
Query=PC411187,,,2093
NC_021536.1,SynechococcusphageS-IOM18genomicsequence,5.00E-20,2094
NC_008296.2,Synechococcusphagesyn9,4.00E-15,2095
NC_021530.1,SynechococcusphageS-CAM8strainS-CAM806008BI06,2.00E-13,2096
NC_015279.1,SynechococcusphageS-SM2,2.00E-13,2097
NC_026924.1,SynechococcusphageACG-2014gisolateSyn7803US105,2.00E-13,2098
Query=PC412463,,,2099
NC_002671.1,LactococcusprophagebIL312,6.00E-07,2100
Query=PC412964,,,2101
NC_001884.1,BacillusphageSPBc2,4.00E-06,2102
Query=PC413565,,,2103
NC_021772.1,SalmonellaphageFSLSP-058,2.00E-14,2104
Query=PC414192,,,2105
NC_023703.1,MycobacteriumphageDori,6.00E-16,2106
Query=PC414721,,,2107
NC_020486.1,SynechococcusphageS-RIM8A.HR1,2.00E-17,2108
NC_020486.1,SynechococcusphageS-RIM8A.HR1,2.00E-17,2109
NC_021536.1,SynechococcusphageS-IOM18genomicsequence,6.00E-17,2110
NC_015282.1,SynechococcusphageS-SM1,9.00E-15,2111
NC_020851.1,SynechococcusphageS-SKS1genomicsequence,1.00E-12,2112
Query=PC415427,,,2113
NC_015284.1,ProchlorococcusphageP-HM2,7.00E-24,2114
Query=PC415958,,,2115
NC_018088.1,Colwelliaphage9A,5.00E-20,2116
Query=PC416199,,,2117
NC_018283.1,BurkholderiaphageAH2,1.00E-26,2118
Query=PC416817,,,2119
NC_015284.1,ProchlorococcusphageP-HM2,1.00E-11,2120
Query=PC417081,,,2121
NC_022096.1,PseudomonasphagePaBG,3.00E-13,2122
Query=PC417107,,,2123
NC_016655.1,RhodococcusphageREQ1,2.00E-21,2124
Query=PC417110,,,2125
NC_004735.1,RhodothermusphageRM378,6.00E-06,2126
Query=PC417203,,,2127
NC_023503.1,Streptococcusphage20617completeprophagegenome,1.00E-57,2128
Query=PC418063,,,2129
NC_019411.1,CaulobacterphageCcrSwift,6.00E-06,2130
Query=PC418196,,,2131
NC_011357.1,Stx2-convertingphage1717,7.00E-12,2132
Query=PC418808,,,2133
NC_008193.1,PasteurellaphageF108,1.00E-09,2134
Query=PC419024,,,2135
NC_026590.1,MycobacteriumphageGaia,5.00E-14,2136
Query=PC419341,,,2137
NC_013085.1,SynechococcusphageS-RSM4,2.00E-08,2138
Query=PC419994,,,2139
NC_020197.1,StreptococcusphageTP-J34,1.00E-42,2140
NC_020197.1,StreptococcusphageTP-J34,1.00E-42,2141
NC_002214.1,StreptococcusthermophilusbacteriophageSfi11,5.00E-41,2142
Query=PC420248,,,2143
NC_009986.1,Sulfolobusspindle-shapedvirus4,5.00E-09,2144
Query=PC420645,,,2145
NC_015288.1,ProchlorococcusphageSyn1,1.00E-14,2146
NC_015285.1,ProchlorococcusphageSyn33,1.00E-14,2147
NC_020837.1,SynechococcusphageS-CAM1genomicsequence,5.00E-14,2148
NC_023584.1,SynechococcusphageS-MbCM100,5.00E-14,2149
NC_026928.1,SynechococcusphageACG-2014eisolateSyn7803C2,2.00E-13,2150
NC_021072.1,CyanophageSyn30genomicsequence77.9,6.00E-13,2151
NC_026924.1,SynechococcusphageACG-2014gisolateSyn7803US105,6.00E-13,2152
Query=PC421508,,,2153
NC_022096.1,PseudomonasphagePaBG,4.00E-15,2154
NC_001697.1,HaemophilusphageHP1,9.00E-11,2155
NC_011041.1,Escherichiacolibacteriophagerv5,9.00E-11,2156
Query=PC421666,,,2157
NC_023719.1,BacillusphageG,1.00E-59,2158
Query=PC421727,,,2159
NC_015280.1,ProchlorococcusphageP-HM1,7.00E-06,2160
Query=PC422180,,,2161
NC_008296.2,Synechococcusphagesyn9,1.00E-12,2162
NC_008296.2,Synechococcusphagesyn9,1.00E-12,2163
NC_020837.1,SynechococcusphageS-CAM1genomicsequence,1.00E-11,2164
Query=PC422285,,,2165
NC_021798.1,Cellulophagaphagephi17:2,2.00E-11,2166
NC_021788.1,Cellulophagaphagephi4:1,2.00E-11,2167
NC_020862.2,SulfitobacterphagephiCB2047-Bgenomicsequence63.5,9.00E-09,2168
Query=PC422360,,,2169
NC_019414.1,StreptomycesphageR4,7.00E-17,2170
Query=PC422388,,,2171
NC_009760.1,Bacillusphage0305phi8-36,2.00E-15,2172
Query=PC423807,,,2173
NC_009514.1,PhagecdtIDNA,3.00E-10,2174
Query=PC423917,,,2175
NC_005344.1,EnterobacteriaphageSf6,9.00E-07,2176
Query=PC424694,,,2177
NC_020079.1,EscherichiaphagephAPEC8,4.00E-15,2178
Query=PC425371,,,2179
NC_002166.1,BacteriophageHK022,4.00E-09,2180
Query=PC425532,,,2181
NC_021560.1,RhizobiumphageRR1-Agenomicsequence,1.00E-08,2182
Query=PC425666,,,2183
NC_021535.1,MycobacteriumphageJobu08,1.00E-14,2184
Query=PC426252,,,2185
NC_005856.1,EnterobacteriaphageP1,2.00E-21,2186
Query=PC427263,,,2187
NC_022096.1,PseudomonasphagePaBG,1.00E-21,2188
NC_022096.1,PseudomonasphagePaBG,1.00E-21,2189
NC_020862.2,SulfitobacterphagephiCB2047-Bgenomicsequence88.7,3.00E-16,2190
Query=PC427274,,,2191
NC_017972.1,PseudomonasphageLu11,1.00E-08,2192
Query=PC428324,,,2193
NC_024140.1,PseudomonasphagevB_PaeP_C2-10_Ab09,3.00E-06,2194
Query=PC428417,,,2195
NC_021534.1,VibriophagepYD38-Agenomicsequence,4.00E-08,2196
Query=PC429225,,,2197
NC_023719.1,BacillusphageG,2.00E-07,2198
Query=PC429398,,,2199
NC_023693.1,Enterobacteriaphagephi92,8.00E-08,2200
Query=PC429526,,,2201
NC_019406.1,CaulobacterphageCcrColossus,6.00E-16,2202
Query=PC430220,,,2203
NC_021305.1,MycobacteriumphageMurphy,8.00E-30,2204
Query=PC431923,,,2205
NC_024369.2,VibriophageX29,1.00E-09,2206
NC_023569.1,VibriophageSHOU24,1.00E-09,2207
NC_021068.1,Vibriophagedouglas12A4genomicsequence,6.00E-07,2208
Query=PC432360,,,2209
NC_010106.1,EnterobacteriaphagephiEcoM-GJ1,6.00E-53,2210
NC_018088.1,Colwelliaphage9A,1.00E-22,2211
NC_026927.1,SynechococcusphageACG-2014fisolateSyn7803C90,7.00E-14,2212
Query=PC432627,,,2213
NC_023693.1,Enterobacteriaphagephi92,2.00E-31,2214
Query=PC433727,,,2215
NC_023719.1,BacillusphageG,7.00E-38,2216
Query=PC434953,,,2217
NC_023610.1,ErwiniaphagePhiEaH1,8.00E-09,2218
Query=PC435342,,,2219
NC_019723.1,EnterobacteriaphageHK630,3.00E-22,2220
NC_004913.3,Stx1convertingphageDNA,1.00E-21,2221
NC_011357.1,Stx2-convertingphage1717,1.00E-21,2222
Query=PC435884,,,2223
NC_003444.1,EnterobacteriaphageSfV,5.00E-24,2224
Query=PC436078,,,2225
NC_023693.1,Enterobacteriaphagephi92,1.00E-15,2226
Query=PC436344,,,2227
NC_019456.1,LactobacillusphageJCL1032,3.00E-07,2228
Query=PC436462,,,2229
NC_014321.1,HyperthermophilicArchaealVirus2,3.00E-09,2230
Query=PC436627,,,2231
NC_007021.1,StaphylococcusphageTwort,1.00E-11,2232
Query=PC437121,,,2233
NC_015288.1,ProchlorococcusphageSyn1,1.00E-07,2234
NC_015288.1,ProchlorococcusphageSyn1,1.00E-07,2235
NC_026928.1,SynechococcusphageACG-2014eisolateSyn7803C2,1.00E-07,2236
NC_006820.1,SynechococcusphageS-PM2,2.00E-06,2237
NC_020837.1,SynechococcusphageS-CAM1genomicsequence,6.00E-06,2238
Query=PC437434,,,2239
NC_009604.1,BurkholderiaphageBcepNY3,9.00E-08,2240
Query=PC437559,,,2241
NC_008198.1,MycobacteriumphagePBI1,1.00E-08,2242
Query=PC438284,,,2243
NC_007581.1,Clostridiumphagec-st,8.00E-09,2244
Query=PC438603,,,2245
NC_019529.1,VibriophagepVp-1,3.00E-13,2246
Query=PC438701,,,2247
NC_012743.2,BurkholderiaphageBcepIL02,8.00E-11,2248
Query=PC439543,,,2249
NC_021073.1,Vibriophagehenriette12B8,5.00E-35,2250
NC_005083.2,VibriophageKVP40,2.00E-07,2251
NC_021072.1,CyanophageSyn30genomicsequence55.4,8.00E-07,2252
Query=PC440263,,,2253
NC_017974.1,CronobacterphageCR3,4.00E-21,2254
Query=PC440492,,,2255
NC_006820.1,SynechococcusphageS-PM2,6.00E-12,2256
Query=PC440962,,,2257
NC_023697.1,MycobacteriumphageBabsiella,5.00E-23,2258
Query=PC441341,,,2259
NC_006820.1,SynechococcusphageS-PM2,9.00E-11,2260
Query=PC441560,,,2261
NC_004166.2,BacteriophageSPP1completenucleotidesequence,1.00E-32,2262
Query=PC441755,,,2263
NC_023719.1,BacillusphageG,2.00E-06,2264
Query=PC442652,,,2265
NC_021348.1,MycobacteriumphageArcherS7,6.00E-12,2266
Query=PC443177,,,2267
NC_023707.1,MycobacteriumphageTurbido,3.00E-06,2268
Query=PC443344,,,2269
NC_021339.1,StreptomycesphageZemlya,1.00E-28,2270
Query=PC443675,,,2271
NC_015290.1,ProchlorococcusphageP-SSM7,2.00E-17,2272
Query=PC444363,,,2273
NC_019501.1,EnterobacteriaphageIME10,5.00E-06,2274
Query=PC445133,,,2275
NC_023693.1,Enterobacteriaphagephi92,2.00E-23,2276
Query=PC445779,,,2277
NC_020198.1,PseudomonasphageJBD30,7.00E-06,2278
Query=PC446592,,,2279
NC_020841.1,PsychrobacterphagepOW20-Agenomicsequence,1.00E-10,2280
Query=PC446760,,,2281
NC_021529.2,Vibriophagent-1,1.00E-19,2282
Query=PC447042,,,2283
NC_019929.1,ErwiniaphagephiEaH2,7.00E-10,2284
Query=PC447346,,,2285
NC_009821.1,EnterobacteriaphagePhi1,1.00E-08,2286
Query=PC448092,,,2287
NC_002671.1,LactococcusprophagebIL312,6.00E-07,2288
Query=PC448306,,,2289
NC_014663.1,AcinetobacterphageAcj9,3.00E-18,2290
Query=PC448410,,,2291
NC_021304.1,StreptomycesphageSujidade,1.00E-33,2292
Query=PC449157,,,2293
NC_019526.1,EnterobacteriaphagevB_KleM-RaK2,2.00E-12,2294
Query=PC449264,,,2295
NC_027368.1,VibriophagePV94,3.00E-26,2296
Query=PC449762,,,2297
NC_011269.2,MycobacteriumphageScottMcG,2.00E-25,2298
Query=PC449830,,,2299
NC_026927.1,SynechococcusphageACG-2014fisolateSyn7803C90,7.00E-11,2300
Query=PC450505,,,2301
NC_019401.1,CronobacterphagevB_CsaM_GAP32,2.00E-19,2302
NC_015279.1,SynechococcusphageS-SM2,9.00E-17,2303
NC_021536.1,SynechococcusphageS-IOM18genomicsequence,8.00E-11,2304
Query=PC451445,,,2305
NC_011356.1,EnterobacteriaphageYYZ-2008,2.00E-06,2306
Query=PC451856,,,2307
NC_009603.1,MicrobacteriumphageMin1,1.00E-68,2308
Query=PC452103,,,2309
NC_001884.1,BacillusphageSPBc2,1.00E-14,2310
Query=PC453061,,,2311
NC_019488.1,SalmonellaphageRE-2010,2.00E-06,2312
Query=PC453356,,,2313
NC_014636.1,AeromonasphagephiAS5,1.00E-07,2314
Query=PC454262,,,2315
NC_020866.1,RhodovulumphageRS1genomicsequence,1.00E-08,2316
Query=PC454654,,,2317
NC_009603.1,MicrobacteriumphageMin1,5.00E-45,2318
Query=PC455469,,,2319
NC_023693.1,Enterobacteriaphagephi92,2.00E-06,2320
Query=PC456699,,,2321
NC_009016.1,VibriophageVP882,4.00E-07,2322
Query=PC457251,,,2323
NC_002014.1,EnterobacteriaphageIke,2.00E-39,2324
Query=PC457872,,,2325
NC_021330.1,HalovirusHCTV-1,3.00E-20,2326
Query=PC460898,,,2327
NC_021320.1,HalovirusHRTV-5,6.00E-09,2328
Query=PC461660,,,2329
NC_019406.1,CaulobacterphageCcrColossus,2.00E-21,2330
Query=PC462347,,,2331
NC_020159.1,HalovirusHSTV-2,2.00E-17,2332
NC_021335.1,HalovirusHRTV-7,9.00E-15,2333
NC_021536.1,SynechococcusphageS-IOM18genomicsequence,3.00E-07,2334
Query=PC463021,,,2335
NC_019526.1,EnterobacteriaphagevB_KleM-RaK2,8.00E-16,2336
Query=PC463381,,,2337
NC_018843.1,SalmonellaphageSSU5,1.00E-25,2338
Query=PC463426,,,2339
NC_021348.1,MycobacteriumphageArcherS7,7.00E-13,2340
Query=PC464070,,,2341
NC_003287.2,EnterobacteriaphageM13,2.00E-11,2342
Query=PC464310,,,2343
NC_023719.1,BacillusphageG,3.00E-09,2344
Query=PC464330,,,2345
NC_015290.1,ProchlorococcusphageP-SSM7,3.00E-14,2346
NC_015283.1,ProchlorococcusphageP-RSM4,2.00E-10,2347
NC_021536.1,SynechococcusphageS-IOM18genomicsequence,7.00E-10,2348
NC_006884.2,ProchlorococcusphageP-SSM4,1.00E-07,2349
NC_021559.1,ProchlorococcusphageP-SSM3genomicsequence,1.00E-06,2350
Query=PC464428,,,2351
NC_023587.1,SynechococcusphageS-MbCM7,2.00E-11,2352
NC_023587.1,SynechococcusphageS-MbCM7,2.00E-11,2353
NC_026927.1,SynechococcusphageACG-2014fisolateSyn7803C90,2.00E-11,2354
NC_011273.1,MycobacteriumphageMyrna,4.00E-09,2355
NC_020862.2,SulfitobacterphagephiCB2047-Bgenomicsequence62.6,4.00E-09,2356
Query=PC464723,,,2357
NC_025470.1,Shewanellasp.phage1/40,2.00E-12,2358
Query=PC464918,,,2359
NC_018836.1,StreptomycesphagephiHau3,5.00E-08,2360
Query=PC465107,,,2361
NC_016571.1,PseudomonasphageOBP,2.00E-16,2362
Query=PC465232,,,2363
NC_008193.1,PasteurellaphageF108,3.00E-08,2364
Query=PC465497,,,2365
NC_019401.1,CronobacterphagevB_CsaM_GAP32,1.00E-25,2366
NC_025447.1,Escherichiaphage121Q,2.00E-22,2367
NC_019526.1,EnterobacteriaphagevB_KleM-RaK2,3.00E-20,2368
Query=PC465685,,,2369
NC_003444.1,EnterobacteriaphageSfV,1.00E-14,2370
Query=PC465885,,,2371
NC_022749.1,ShigellaphageSfIV,7.00E-54,2372
Query=PC466017,,,2373
NC_017089.1,Halorubrumpleomorphicvirus6,5.00E-07,2374
Query=PC466055,,,2375
NC_004664.2,StreptomycesphagephiBT1,4.00E-13,2376
Query=PC466489,,,2377
NC_014636.1,AeromonasphagephiAS5,1.00E-15,2378
NC_002484.2,BacteriophageD3,2.00E-13,2379
NC_016765.1,PseudomonasphagevB_PaeS_PMG1,2.00E-13,2380
NC_015251.1,Aeromonasphage65,8.00E-13,2381
NC_021536.1,SynechococcusphageS-IOM18genomicsequence,1.00E-10,2382
NC_019538.1,AeromonasphageCC2,4.00E-10,2383
NC_020486.1,SynechococcusphageS-RIM8A.HR1,1.00E-09,2384
Query=PC466911,,,2385
NC_004688.1,MycobacteriumphageOmega,5.00E-14,2386
Query=PC467368,,,2387
NC_023693.1,Enterobacteriaphagephi92,2.00E-10,2388
Query=PC467600,,,2389
NC_021806.1,Cellulophagaphagephi14:2,1.00E-09,2390
Query=PC467711,,,2391
NC_012696.1,RoseophageEE36P1,6.00E-15,2392
NC_012696.1,RoseophageEE36P1,6.00E-15,2393
NC_020486.1,SynechococcusphageS-RIM8A.HR1,8.00E-14,2394
Query=PC467863,,,2395
NC_014663.1,AcinetobacterphageAcj9,6.00E-16,2396
Query=PC468238,,,2397
NC_021070.1,Vibriophagemartha12B12genomicsequence,4.00E-46,2398
Query=PC468503,,,2399
NC_008584.1,ThermusphagephiYS40,1.00E-16,2400
NC_019487.1,BacillusphageSP10,2.00E-13,2401
NC_020842.1,CellulophagaphagephiSTgenomicsequence73.4,8.00E-12,2402
Query=PC468645,,,2403
NC_027353.1,YersiniaphagephiD1,3.00E-15,2404
Query=PC468836,,,2405
NC_026598.1,MycobacteriumphageMilly,6.00E-10,2406
Query=PC470479,,,2407
NC_025447.1,Escherichiaphage121Q,3.00E-06,2408
Query=PC471031,,,2409
NC_019401.1,CronobacterphagevB_CsaM_GAP32,3.00E-09,2410
Query=PC471652,,,2411
NC_019522.1,PectobacteriumphageZF40,5.00E-19,2412
Query=PC472021,,,2413
NC_027368.1,VibriophagePV94,2.00E-35,2414
Query=PC472308,,,2415
NC_019401.1,CronobacterphagevB_CsaM_GAP32,2.00E-07,2416
Query=PC473025,,,2417
NC_027368.1,VibriophagePV94,1.00E-08,2418
Query=PC473142,,,2419
NC_019401.1,CronobacterphagevB_CsaM_GAP32,2.00E-18,2420
NC_023688.1,AeromonasphagePX29,5.00E-14,2421
NC_021536.1,SynechococcusphageS-IOM18genomicsequence,2.00E-12,2422
NC_005856.1,EnterobacteriaphageP1,9.00E-11,2423
NC_020837.1,SynechococcusphageS-CAM1genomicsequence,3.00E-10,2424
Query=PC474641,,,2425
NC_021070.1,Vibriophagemartha12B12genomicsequence,2.00E-07,2426
Query=PC475481,,,2427
NC_021298.1,StreptomycesphageLika,2.00E-36,2428
Query=PC475873,,,2429
NC_022096.1,PseudomonasphagePaBG,3.00E-06,2430
Query=PC477161,,,2431
NC_019505.1,EscherichiaphagewV7,2.00E-11,2432
Query=PC477861,,,2433
NC_015263.1,Lactococcusphage949,3.00E-10,2434
Query=PC477996,,,2435
NC_024135.1,MycobacteriumphageBernal13,7.00E-22,2436
NC_005345.2,StreptomycesphageVWB,9.00E-08,2437
NC_023572.1,MycobacteriumphageMichelleMyBell,1.00E-06,2438
Query=PC478551,,,2439
NC_023719.1,BacillusphageG,2.00E-14,2440
Query=PC478988,,,2441
NC_004928.1,EnterobacteriaphageRB69,7.00E-08,2442
Query=PC480291,,,2443
NC_016571.1,PseudomonasphageOBP,6.00E-34,2444
NC_018088.1,Colwelliaphage9A,2.00E-28,2445
NC_010106.1,EnterobacteriaphagephiEcoM-GJ1,5.00E-22,2446
NC_025414.1,CitrobacterphageMiller,2.00E-14,2447
NC_026924.1,SynechococcusphageACG-2014gisolateSyn7803US105,2.00E-13,2448
Query=PC480447,,,2449
NC_023719.1,BacillusphageG,8.00E-10,2450
Query=PC480795,,,2451
NC_006949.1,EnterobacteriaphageES18,2.00E-14,2452
NC_024369.2,VibriophageX29,4.00E-11,2453
NC_020841.1,PsychrobacterphagepOW20-Agenomicsequence,8.00E-08,2454
Query=PC480872,,,2455
NC_023498.1,MycobacteriumphageValidus,2.00E-07,2456
Query=PC480942,,,2457
NC_024124.2,EscherichiaphagevB_EcoM_JS09,2.00E-42,2458
Query=PC480978,,,2459
NC_008364.1,LactococcusphageQ54,1.00E-07,2460
Query=PC481284,,,2461
NC_021798.1,Cellulophagaphagephi17:2,4.00E-07,2462
NC_021788.1,Cellulophagaphagephi4:1,4.00E-07,2463
NC_020851.1,SynechococcusphageS-SKS1genomicsequence,1.00E-06,2464
Query=PC481765,,,2465
NC_019544.1,Deep-seathermophilicphageD6E,1.00E-47,2466
Query=PC482652,,,2467
NC_005260.1,AeromonasphageAeh1,1.00E-12,2468
Query=PC483221,,,2469
NC_018279.1,SalmonellaphagevB_SosS_Oslo,8.00E-112,2470
Query=PC483331,,,2471
NC_006820.1,SynechococcusphageS-PM2,6.00E-70,2472
NC_006883.2,ProchlorococcusphageP-SSM2,4.00E-65,2473
NC_021536.1,SynechococcusphageS-IOM18genomicsequence,2.00E-64,2474
Query=PC483524,,,2475
NC_019923.1,PseudomonasphageAF,1.00E-26,2476
NC_019923.1,PseudomonasphageAF,1.00E-26,2477
NC_004775.2,Enterobacteriaphageepsilon15,1.00E-12,2478
Query=PC483944,,,2479
NC_001895.1,EnterobacteriaphageP2,3.00E-143,2480
NC_001317.1,Bacteriophage186,8.00E-138,2481
NC_022750.1,EnterobacteriaphagefiAA91-ss,1.00E-134,2482
Query=PC484257,,,2483
NC_023569.1,VibriophageSHOU24,4.00E-08,2484
Query=PC484802,,,2485
NC_023717.1,CronobacterphageCR9,7.00E-06,2486
Query=PC485040,,,2487
NC_023719.1,BacillusphageG,2.00E-11,2488
Query=PC485054,,,2489
NC_005260.1,AeromonasphageAeh1,3.00E-06,2490
Query=PC485150,,,2491
NC_019507.1,CampylobacterphageCP21,1.00E-16,2492
NC_019507.1,CampylobacterphageCP21,1.00E-16,2493
NC_021536.1,SynechococcusphageS-IOM18genomicsequence,1.00E-16,2494
Query=PC485592,,,2495
NC_016158.1,EscherichiaphageHK639,7.00E-15,2496
Query=PC486353,,,2497
NC_003315.1,HaemophilusphageHP2,1.00E-19,2498
NC_012635.1,EnterobacteriaphageRB51,3.00E-14,2499
NC_025462.1,AcinetobacterphagevB_AbaM_Acibel004,3.00E-14,2500
Query=PC486682,,,2501
NC_019507.1,CampylobacterphageCP21,2.00E-08,2502
Query=PC487081,,,2503
NC_019406.1,CaulobacterphageCcrColossus,5.00E-17,2504
Query=PC487668,,,2505
NC_015284.1,ProchlorococcusphageP-HM2,2.00E-25,2506
Query=PC487886,,,2507
NC_004629.1,PseudomonasphagephiKZ,6.00E-13,2508
Query=PC488183,,,2509
NC_014636.1,AeromonasphagephiAS5,4.00E-16,2510
NC_002484.2,BacteriophageD3,2.00E-13,2511
NC_016765.1,PseudomonasphagevB_PaeS_PMG1,2.00E-13,2512
NC_019401.1,CronobacterphagevB_CsaM_GAP32,7.00E-13,2513
NC_021536.1,SynechococcusphageS-IOM18genomicsequence,1.00E-10,2514
NC_019538.1,AeromonasphageCC2,3.00E-10,2515
NC_020486.1,SynechococcusphageS-RIM8A.HR1,1.00E-09,2516
Query=PC488386,,,2517
NC_022096.1,PseudomonasphagePaBG,5.00E-26,2518
NC_018087.3,AcinetobacterphageZZ1,2.00E-13,2519
NC_020862.2,SulfitobacterphagephiCB2047-Bgenomicsequence78.8,2.00E-13,2520
Query=PC489034,,,2521
NC_018855.1,EnterobacteriaphageHX01,8.00E-18,2522
Query=PC489102,,,2523
NC_024138.1,MycobacteriumphageMosMoris,8.00E-10,2524
Query=PC489513,,,2525
NC_006883.2,ProchlorococcusphageP-SSM2,8.00E-18,2526
NC_006883.2,ProchlorococcusphageP-SSM2,8.00E-18,2527
NC_020851.1,SynechococcusphageS-SKS1genomicsequence,1.00E-09,2528
Query=PC489976,,,2529
NC_024137.1,BacillusphageBcp1,1.00E-07,2530
Query=PC490187,,,2531
NC_021535.1,MycobacteriumphageJobu08,8.00E-06,2532
Query=PC490549,,,2533
NC_003315.1,HaemophilusphageHP2,8.00E-12,2534
Query=PC490729,,,2535
NC_020875.1,CyanophageS-SSM4genomicsequence,6.00E-11,2536
NC_019516.1,CyanophageS-TIM5,1.00E-07,2537
NC_021072.1,CyanophageSyn30genomicsequence57.2,4.00E-07,2538
Query=PC491275,,,2539
NC_021073.1,Vibriophagehenriette12B8,4.00E-41,2540
Query=PC491323,,,2541
NC_007022.1,Aeromonasphage31,3.00E-10,2542
Query=PC491755,,,2543
