NC_024366.1,MycobacteriumphageOkiRoe,6.00E-16,598
Query=2270,,,599
NC_015290.1,ProchlorococcusphageP-SSM7,3.00E-11,600
Query=2291,,,601
NC_019929.1,ErwiniaphagephiEaH2,7.00E-15,602
Query=2294,,,603
NC_019522.1,PectobacteriumphageZF40,2.00E-12,604
Query=2298,,,605
NC_011357.1,Stx2-convertingphage1717,2.00E-08,606
Query=2300,,,607
NC_026610.2,VibriophageVpKK5,2.00E-09,608
Query=2308,,,609
NC_015266.1,BurkholderiaphageKL3,1.00E-24,610
Query=2317,,,611
NC_009603.1,MicrobacteriumphageMin1,2.00E-18,612
Query=2318,,,613
NC_010811.2,RalstoniaphageRSL1,3.00E-07,614
Query=2347,,,615
NC_011976.1,Salmonellaphageepsilon34,9.00E-06,616
Query=2358,,,617
NC_019517.1,EnterobacteriaphagevB_EcoM-FV3,1.00E-12,618
Query=2370,,,619
NC_021560.1,RhizobiumphageRR1-Agenomicsequence,6.00E-32,620
Query=2377,,,621
NC_026928.1,SynechococcusphageACG-2014eisolateSyn7803C2,8.00E-12,622
Query=2381,,,623
NC_015288.1,ProchlorococcusphageSyn1,4.00E-13,624
NC_015288.1,ProchlorococcusphageSyn1,4.00E-13,625
NC_020837.1,SynechococcusphageS-CAM1genomicsequence,2.00E-10,626
NC_006820.1,SynechococcusphageS-PM2,1.00E-08,627
NC_026928.1,SynechococcusphageACG-2014eisolateSyn7803C2,1.00E-06,628
Query=2387,,,629
NC_023006.1,PseudomonasphagePPpW-3DNA,4.00E-23,630
NC_021782.1,SalmonellaphageFSLSP-076,1.00E-10,631
NC_021536.1,SynechococcusphageS-IOM18genomicsequence,1.00E-10,632
Query=2406,,,633
NC_019934.1,CronobacterphageENT39118,6.00E-06,634
Query=2412,,,635
NC_009761.3,Staphylococcusphagetp310-1,3.00E-06,636
NC_004740.1,StaphylococcusprophagephiN315,3.00E-06,637
NC_002321.1,StaphylococcusphagePVLproviralDNA,3.00E-06,638
Query=2420,,,639
NC_010811.2,RalstoniaphageRSL1,2.00E-14,640
NC_023561.1,EnterobacterphagePG7,2.00E-08,641
NC_020837.1,SynechococcusphageS-CAM1genomicsequence,6.00E-08,642
Query=2427,,,643
NC_025447.1,Escherichiaphage121Q,7.00E-10,644
Query=2437,,,645
NC_006883.2,ProchlorococcusphageP-SSM2,9.00E-06,646
Query=2456,,,647
NC_019538.1,AeromonasphageCC2,6.00E-08,648
Query=2460,,,649
NC_019929.1,ErwiniaphagephiEaH2,2.00E-29,650
Query=2489,,,651
NC_018843.1,SalmonellaphageSSU5,1.00E-08,652
Query=2493,,,653
NC_015287.1,SynechococcusphageS-SSM7,1.00E-06,654
Query=2531,,,655
NC_019399.1,EnterobacteriaphagevB_EcoM_ACG-C40,3.00E-19,656
Query=2534,,,657
NC_019929.1,ErwiniaphagephiEaH2,4.00E-11,658
Query=2551,,,659
NC_019526.1,EnterobacteriaphagevB_KleM-RaK2,3.00E-09,660
Query=2573,,,661
NC_010495.1,SalmonellaphageE1,2.00E-08,662
Query=2580,,,663
NC_003356.1,EnterobacteriaphagephiP27,1.00E-25,664
Query=2585,,,665
NC_021867.1,Flavobacteriumphage6H,3.00E-08,666
Query=2593,,,667
NC_015274.1,StreptococcusphageDp-1,2.00E-09,668
Query=2605,,,669
NC_020842.1,CellulophagaphagephiSTgenomicsequence214,7.00E-53,670
Query=2608,,,671
NC_023719.1,BacillusphageG,5.00E-16,672
Query=2616,,,673
NC_026928.1,SynechococcusphageACG-2014eisolateSyn7803C2,2.00E-10,674
NC_015288.1,ProchlorococcusphageSyn1,1.00E-07,675
NC_020837.1,SynechococcusphageS-CAM1genomicsequence,1.00E-06,676
Query=2621,,,677
NC_003315.1,HaemophilusphageHP2,1.00E-17,678
NC_022052.1,MycobacteriumphageWhirlwind,3.00E-14,679
NC_020862.2,SulfitobacterphagephiCB2047-Bgenomicsequence77.0,1.00E-12,680
NC_019529.1,VibriophagepVp-1,6.00E-10,681
NC_022071.1,MycobacteriumphageCrossroads,3.00E-08,682
Query=2623,,,683
NC_023719.1,BacillusphageG,3.00E-81,684
Query=2641,,,685
NC_019445.1,EscherichiaphageTL-2011b,4.00E-07,686
Query=2646,,,687
NC_021335.1,HalovirusHRTV-7,4.00E-20,688
Query=2657,,,689
NC_008695.1,ArchaealBJ1virus,3.00E-53,690
Query=2664,,,691
NC_004084.1,NatrialbaphagePhiCh1,6.00E-105,692
NC_004084.1,NatrialbaphagePhiCh1,6.00E-105,693
NC_021537.1,HalorubrumphageCGphi46genomicsequence308,5.00E-81,694
Query=2671,,,695
NC_008695.1,ArchaealBJ1virus,1.00E-30,696
Query=2674,,,697
NC_022096.1,PseudomonasphagePaBG,6.00E-10,698
Query=2721,,,699
NC_020845.1,CyanophageMED4-213,1.00E-09,700
NC_020486.1,SynechococcusphageS-RIM8A.HR1,7.00E-07,701
NC_021536.1,SynechococcusphageS-IOM18genomicsequence,9.00E-06,702
Query=2744,,,703
NC_020842.1,CellulophagaphagephiSTgenomicsequence276,5.00E-70,704
NC_023688.1,AeromonasphagePX29,4.00E-08,705
NC_025431.1,MesorhizobiumphagevB_MloP_Lo5R7ANS,2.00E-06,706
Query=2747,,,707
NC_026928.1,SynechococcusphageACG-2014eisolateSyn7803C2,2.00E-15,708
Query=2749,,,709
NC_023719.1,BacillusphageG,6.00E-11,710
Query=2759,,,711
NC_023693.1,Enterobacteriaphagephi92,3.00E-31,712
Query=2779,,,713
NC_023587.1,SynechococcusphageS-MbCM7,4.00E-16,714
NC_023587.1,SynechococcusphageS-MbCM7,4.00E-16,715
NC_020837.1,SynechococcusphageS-CAM1genomicsequence,2.00E-13,716
NC_019516.1,CyanophageS-TIM5,4.00E-09,717
NC_026928.1,SynechococcusphageACG-2014eisolateSyn7803C2,5.00E-08,718
Query=2793,,,719
NC_023719.1,BacillusphageG,2.00E-82,720
NC_002484.2,BacteriophageD3,9.00E-12,721
NC_016765.1,PseudomonasphagevB_PaeS_PMG1,9.00E-12,722
NC_019405.1,CaulobacterphagephiCbK,5.00E-09,723
NC_020837.1,SynechococcusphageS-CAM1genomicsequence,2.00E-08,724
Query=2794,,,725
NC_007022.1,Aeromonasphage31,4.00E-08,726
Query=2805,,,727
NC_021072.1,CyanophageSyn30genomicsequence93.3,8.00E-17,728
NC_025447.1,Escherichiaphage121Q,3.00E-09,729
NC_020851.1,SynechococcusphageS-SKS1genomicsequence,3.00E-09,730
Query=2822,,,731
NC_011222.1,BacteroidesphageB40-8,3.00E-32,732
NC_017972.1,PseudomonasphageLu11,7.00E-16,733
NC_025462.1,AcinetobacterphagevB_AbaM_Acibel004,7.00E-16,734
Query=2833,,,735
NC_023719.1,BacillusphageG,6.00E-08,736
Query=2840,,,737
NC_025447.1,Escherichiaphage121Q,4.00E-22,738
Query=2874,,,739
NC_022096.1,PseudomonasphagePaBG,2.00E-24,740
NC_018087.3,AcinetobacterphageZZ1,1.00E-12,741
NC_020862.2,SulfitobacterphagephiCB2047-Bgenomicsequence78.8,1.00E-12,742
Query=2882,,,743
NC_011285.1,MycobacteriumphageTroll4,1.00E-06,744
Query=2885,,,745
NC_010342.1,HalomonasphagephiHAP-1,5.00E-73,746
Query=2909,,,747
NC_004305.1,Lactobacillusphagephig1e,7.00E-09,748
Query=2993,,,749
NC_023733.1,MycobacteriumphageMoMoMixon,7.00E-07,750
Query=3095,,,751
NC_004084.1,NatrialbaphagePhiCh1,2.00E-24,752
Query=3120,,,753
NC_013758.1,Haloarculahispanicapleomorphicvirus1,2.00E-26,754
Query=3150,,,755
NC_008695.1,ArchaealBJ1virus,4.00E-06,756
Query=3155,,,757
NC_021330.1,HalovirusHCTV-1,2.00E-41,758
Query=3172,,,759
NC_008695.1,ArchaealBJ1virus,1.00E-27,760
Query=3223,,,761
NC_004084.1,NatrialbaphagePhiCh1,1.00E-10,762
Query=3236,,,763
NC_013758.1,Haloarculahispanicapleomorphicvirus1,1.00E-32,764
Query=3272,,,765
NC_021867.1,Flavobacteriumphage6H,3.00E-30,766
Query=3302,,,767
NC_026926.1,SynechococcusphageACG-2014jisolateSyn7803US103,2.00E-11,768
Query=3363,,,769
NC_019516.1,CyanophageS-TIM5,3.00E-07,770
Query=3389,,,771
NC_022052.1,MycobacteriumphageWhirlwind,6.00E-11,772
NC_015281.1,SynechococcusphageS-ShM2,1.00E-07,773
NC_026923.1,SynechococcusphageACG-2014disolateSyn7803C102,1.00E-07,774
Query=3394,,,775
NC_020853.1,LoktanellaphagepCB2051-Agenomicsequence,1.00E-135,776
NC_012697.1,RoseophageDSS3P2,1.00E-71,777
NC_024367.1,DinoroseobacterphageDFL12phi1,1.00E-65,778
NC_012696.1,RoseophageEE36P1,1.00E-65,779
NC_020862.2,SulfitobacterphagephiCB2047-Bgenomicsequence198,9.00E-49,780
Query=3396,,,781
NC_023719.1,BacillusphageG,5.00E-15,782
Query=3419,,,783
NC_021073.1,Vibriophagehenriette12B8,2.00E-117,784
Query=3440,,,785
NC_004688.1,MycobacteriumphageOmega,4.00E-09,786
NC_018863.1,BacillusphageB4,4.00E-08,787
NC_023738.1,MycobacteriumphageThibault,2.00E-07,788
Query=3445,,,789
NC_021073.1,Vibriophagehenriette12B8,3.00E-177,790
Query=3462,,,791
NC_014260.1,EnterobacteriaphageIME08,8.00E-08,792
Query=3467,,,793
NC_005856.1,EnterobacteriaphageP1,8.00E-58,794
Query=3479,,,795
NC_023719.1,BacillusphageG,6.00E-41,796
Query=3485,,,797
NC_021073.1,Vibriophagehenriette12B8,4.00E-86,798
NC_018088.1,Colwelliaphage9A,1.00E-59,799
NC_019398.1,CronobacterphagevB_CsaM_GAP161,5.00E-53,800
Query=3488,,,801
NC_021339.1,StreptomycesphageZemlya,2.00E-18,802
Query=3495,,,803
NC_022096.1,PseudomonasphagePaBG,2.00E-07,804
Query=3499,,,805
NC_016571.1,PseudomonasphageOBP,8.00E-161,806
NC_023557.1,ErwiniaphageEa35-70,2.00E-123,807
NC_010106.1,EnterobacteriaphagephiEcoM-GJ1,7.00E-105,808
Query=3500,,,809
NC_004827.1,BacteriophageAaphi23,1.00E-09,810
Query=3502,,,811
NC_004827.1,BacteriophageAaphi23,6.00E-10,812
Query=3507,,,813
NC_023719.1,BacillusphageG,6.00E-17,814
Query=3514,,,815
NC_021531.1,CronobacterphageCR5,2.00E-09,816
Query=3515,,,817
NC_016571.1,PseudomonasphageOBP,3.00E-76,818
Query=3522,,,819
NC_004827.1,BacteriophageAaphi23,7.00E-08,820
Query=3546,,,821
NC_019529.1,VibriophagepVp-1,5.00E-55,822
Query=3605,,,823
NC_013585.1,Acidianusspindle-shapedvirus1,2.00E-09,824
Query=3625,,,825
NC_020484.1,PelagibacterphageHTVC008M,4.00E-07,826
Query=3632,,,827
NC_019411.1,CaulobacterphageCcrSwift,1.00E-08,828
Query=3634,,,829
NC_028256.1,Aeropyrumpernixovoidvirus1,6.00E-16,830
Query=3645,,,831
NC_013585.1,Acidianusspindle-shapedvirus1,3.00E-15,832
Query=3666,,,833
NC_011269.2,MycobacteriumphageScottMcG,9.00E-07,834
Query=3669,,,835
NC_019726.1,StaphylococcusphageJD007,4.00E-12,836
Query=3685,,,837
NC_013588.1,Sulfolobusspindle-shapedvirus7,4.00E-10,838
Query=3732,,,839
NC_021794.1,Cellulophagaphagephi18:3,2.00E-17,840
Query=3736,,,841
NC_028256.1,Aeropyrumpernixovoidvirus1,3.00E-19,842
Query=3758,,,843
NC_021536.1,SynechococcusphageS-IOM18genomicsequence,3.00E-17,844
NC_008296.2,Synechococcusphagesyn9,1.00E-16,845
NC_020851.1,SynechococcusphageS-SKS1genomicsequence,4.00E-16,846
NC_015282.1,SynechococcusphageS-SM1,6.00E-14,847
NC_020837.1,SynechococcusphageS-CAM1genomicsequence,2.00E-13,848
Query=3765,,,849
NC_023581.1,AcinetobacterphagePresley,2.00E-22,850
Query=3784,,,851
NC_007581.1,Clostridiumphagec-st,1.00E-14,852
Query=3806,,,853
NC_020851.1,SynechococcusphageS-SKS1genomicsequence,7.00E-06,854
Query=3814,,,855
NC_002670.1,LactococcusprophagebIL311,4.00E-16,856
Query=3839,,,857
NC_005856.1,EnterobacteriaphageP1,2.00E-67,858
Query=3842,,,859
NC_019401.1,CronobacterphagevB_CsaM_GAP32,1.00E-28,860
Query=3848,,,861
NC_021781.2,ListeriaphageLP-125,2.00E-07,862
Query=3852,,,863
NC_020842.1,CellulophagaphagephiSTgenomicsequence62.6,6.00E-07,864
Query=3853,,,865
NC_013085.1,SynechococcusphageS-RSM4,4.00E-07,866
Query=3856,,,867
NC_023719.1,BacillusphageG,5.00E-21,868
Query=3857,,,869
NC_020851.1,SynechococcusphageS-SKS1genomicsequence,2.00E-50,870
Query=3867,,,871
NC_020080.1,KlebsiellaphageKP27,8.00E-06,872
Query=3871,,,873
NC_004629.1,PseudomonasphagephiKZ,1.00E-14,874
NC_004629.1,PseudomonasphagephiKZ,1.00E-14,875
NC_020851.1,SynechococcusphageS-SKS1genomicsequence,2.00E-11,876
NC_021806.1,Cellulophagaphagephi14:2,2.00E-10,877
NC_026927.1,SynechococcusphageACG-2014fisolateSyn7803C90,8.00E-10,878
Query=3873,,,879
NC_013643.1,EnterococcusphagephiFL2A,9.00E-07,880
Query=3898,,,881
NC_023719.1,BacillusphageG,1.00E-32,882
NC_019516.1,CyanophageS-TIM5,2.00E-15,883
NC_020486.1,SynechococcusphageS-RIM8A.HR1,4.00E-12,884
NC_023579.1,ErwiniaphageEa9-2,6.00E-10,885
NC_021536.1,SynechococcusphageS-IOM18genomicsequence,2.00E-09,886
Query=3899,,,887
NC_021072.1,CyanophageSyn30genomicsequence103,2.00E-20,888
NC_019516.1,CyanophageS-TIM5,3.00E-12,889
NC_021536.1,SynechococcusphageS-IOM18genomicsequence,3.00E-12,890
NC_008296.2,Synechococcusphagesyn9,1.00E-11,891
NC_021530.1,SynechococcusphageS-CAM8strainS-CAM806008BI06,1.00E-11,892
Query=3902,,,893
NC_023719.1,BacillusphageG,4.00E-07,894
NC_023719.1,BacillusphageG,4.00E-07,895
NC_026923.1,SynechococcusphageACG-2014disolateSyn7803C102,1.00E-06,896
Query=3904,,,897
NC_006883.2,ProchlorococcusphageP-SSM2,8.00E-27,898
NC_020845.1,CyanophageMED4-213,4.00E-18,899
NC_020875.1,CyanophageS-SSM4genomicsequence,4.00E-17,900
NC_015287.1,SynechococcusphageS-SSM7,5.00E-10,901
NC_021559.1,ProchlorococcusphageP-SSM3genomicsequence,5.00E-10,902
Query=3916,,,903
NC_019929.1,ErwiniaphagephiEaH2,7.00E-10,904
Query=3923,,,905
NC_020486.1,SynechococcusphageS-RIM8A.HR1,3.00E-12,906
Query=3924,,,907
NC_010811.2,RalstoniaphageRSL1,7.00E-17,908
NC_022052.1,MycobacteriumphageWhirlwind,3.00E-08,909
NC_021536.1,SynechococcusphageS-IOM18genomicsequence,3.00E-08,910
Query=3944,,,911
NC_017974.1,CronobacterphageCR3,5.00E-14,912
NC_023717.1,CronobacterphageCR9,2.00E-11,913
NC_020873.1,BacilluscereusbacteriophagevB_BceM_Bc431v3,9.00E-11,914
NC_005856.1,EnterobacteriaphageP1,1.00E-09,915
NC_020862.2,SulfitobacterphagephiCB2047-Bgenomicsequence67.1,1.00E-08,916
Query=3949,,,917
NC_015465.1,SynechococcusphageS-CBS3,3.00E-13,918
Query=3951,,,919
NC_019410.1,CaulobacterphageCcrKarma,3.00E-12,920
Query=3956,,,921
NC_003356.1,EnterobacteriaphagephiP27,6.00E-23,922
Query=3959,,,923
NC_016650.1,RhodococcusphageRGL3,7.00E-09,924
Query=3975,,,925
NC_019401.1,CronobacterphagevB_CsaM_GAP32,2.00E-09,926
Query=4020,,,927
NC_016762.1,Pseudomonasphagephi297,2.00E-54,928
NC_002484.2,BacteriophageD3,1.00E-18,929
NC_016765.1,PseudomonasphagevB_PaeS_PMG1,2.00E-15,930
NC_007805.1,PseudomonasphageF10,4.00E-11,931
NC_024785.1,AcinetobacterphageYMC-13-01-C62,1.00E-06,932
Query=4030,,,933
NC_006552.1,PseudomonasphageF116,0,934
Query=4040,,,935
NC_009447.1,BurkholderiaphageBcepGomr,3.00E-09,936
Query=4064,,,937
NC_024366.1,MycobacteriumphageOkiRoe,4.00E-08,938
Query=4070,,,939
NC_022972.2,ArthrobacterphagevB_ArS-ArV2,3.00E-06,940
Query=4115,,,941
NC_023503.1,Streptococcusphage20617completeprophagegenome,3.00E-62,942
Query=4134,,,943
NC_013085.1,SynechococcusphageS-RSM4,3.00E-08,944
Query=4142,,,945
NC_023719.1,BacillusphageG,2.00E-07,946
Query=4149,,,947
NC_006820.1,SynechococcusphageS-PM2,8.00E-07,948
Query=4165,,,949
NC_020842.1,CellulophagaphagephiSTgenomicsequence260,5.00E-67,950
Query=4188,,,951
NC_004629.1,PseudomonasphagephiKZ,1.00E-13,952
Query=4191,,,953
NC_020482.1,PelagibacterphageHTVC011P,4.00E-07,954
Query=4193,,,955
NC_021867.1,Flavobacteriumphage6H,2.00E-44,956
Query=4208,,,957
NC_022096.1,PseudomonasphagePaBG,1.00E-10,958
Query=4220,,,959
NC_023693.1,Enterobacteriaphagephi92,1.00E-15,960
Query=4266,,,961
NC_002671.1,LactococcusprophagebIL312,3.00E-10,962
Query=4269,,,963
NC_006820.1,SynechococcusphageS-PM2,4.00E-12,964
NC_023587.1,SynechococcusphageS-MbCM7,2.00E-08,965
NC_026928.1,SynechococcusphageACG-2014eisolateSyn7803C2,3.00E-07,966
Query=4291,,,967
NC_014636.1,AeromonasphagephiAS5,2.00E-19,968
NC_002484.2,BacteriophageD3,2.00E-07,969
NC_016765.1,PseudomonasphagevB_PaeS_PMG1,2.00E-07,970
Query=4304,,,971
NC_021348.1,MycobacteriumphageArcherS7,2.00E-13,972
Query=4365,,,973
NC_021306.2,MycobacteriumphageDumbo,1.00E-24,974
Query=4367,,,975
NC_023719.1,BacillusphageG,8.00E-07,976
Query=4388,,,977
NC_001884.1,BacillusphageSPBc2,3.00E-21,978
Query=4397,,,979
NC_025453.1,EnterococcusphageEFC-1,4.00E-12,980
Query=4400,,,981
NC_009603.1,MicrobacteriumphageMin1,1.00E-60,982
Query=4412,,,983
NC_016654.1,RhodococcusphageREQ3,2.00E-33,984
Query=4426,,,985
NC_019929.1,ErwiniaphagephiEaH2,2.00E-14,986
NC_019929.1,ErwiniaphagephiEaH2,2.00E-14,987
NC_026928.1,SynechococcusphageACG-2014eisolateSyn7803C2,2.00E-08,988
Query=4437,,,989
NC_024366.1,MycobacteriumphageOkiRoe,2.00E-22,990
Query=4438,,,991
NC_021072.1,CyanophageSyn30genomicsequence56.3,4.00E-06,992
Query=4448,,,993
NC_026590.1,MycobacteriumphageGaia,6.00E-14,994
Query=4451,,,995
NC_023744.1,MycobacteriumphageDS6A,1.00E-112,996
Query=4481,,,997
NC_013085.1,SynechococcusphageS-RSM4,2.00E-06,998
Query=4483,,,999
NC_021304.1,StreptomycesphageSujidade,6.00E-110,1000
Query=4487,,,1001
NC_019929.1,ErwiniaphagephiEaH2,2.00E-08,1002
Query=4490,,,1003
NC_004629.1,PseudomonasphagephiKZ,5.00E-17,1004
Query=4496,,,1005
NC_023688.1,AeromonasphagePX29,1.00E-16,1006
Query=4498,,,1007
NC_022059.1,MycobacteriumphageDrDrey,3.00E-75,1008
Query=4500,,,1009
NC_004664.2,StreptomycesphagephiBT1,2.00E-09,1010
Query=4519,,,1011
NC_023564.1,MycobacteriumphageEagleEye,4.00E-13,1012
Query=4536,,,1013
NC_016652.1,RhodococcusphageREQ2,2.00E-17,1014
Query=4541,,,1015
NC_023602.1,Mycobacteriumphage32HC,1.00E-08,1016
Query=4542,,,1017
NC_021530.1,SynechococcusphageS-CAM8strainS-CAM806008BI06,7.00E-06,1018
Query=4568,,,1019
NC_005856.1,EnterobacteriaphageP1,1.00E-17,1020
Query=4569,,,1021
NC_019401.1,CronobacterphagevB_CsaM_GAP32,1.00E-16,1022
Query=4579,,,1023
NC_023719.1,BacillusphageG,4.00E-10,1024
Query=4581,,,1025
NC_011421.1,BacillusphageSPO1,4.00E-07,1026
Query=4583,,,1027
NC_021073.1,Vibriophagehenriette12B8,1.00E-143,1028
Query=4589,,,1029
NC_011421.1,BacillusphageSPO1,4.00E-06,1030
Query=4605,,,1031
NC_023719.1,BacillusphageG,4.00E-06,1032
Query=4609,,,1033
NC_023719.1,BacillusphageG,1.00E-91,1034
Query=4610,,,1035
NC_027368.1,VibriophagePV94,2.00E-20,1036
Query=4612,,,1037
NC_023719.1,BacillusphageG,3.00E-07,1038
Query=4614,,,1039
NC_027368.1,VibriophagePV94,4.00E-18,1040
Query=4652,,,1041
NC_023503.1,Streptococcusphage20617completeprophagegenome,4.00E-76,1042
Query=4672,,,1043
NC_019401.1,CronobacterphagevB_CsaM_GAP32,3.00E-06,1044
Query=4679,,,1045
NC_019401.1,CronobacterphagevB_CsaM_GAP32,3.00E-06,1046
Query=4681,,,1047
NC_020486.1,SynechococcusphageS-RIM8A.HR1,5.00E-18,1048
NC_014636.1,AeromonasphagephiAS5,5.00E-12,1049
NC_021536.1,SynechococcusphageS-IOM18genomicsequence,2.00E-11,1050
Query=4682,,,1051
NC_019401.1,CronobacterphagevB_CsaM_GAP32,6.00E-08,1052
Query=4684,,,1053
NC_019929.1,ErwiniaphagephiEaH2,2.00E-08,1054
Query=4689,,,1055
NC_021536.1,SynechococcusphageS-IOM18genomicsequence,6.00E-16,1056
NC_008296.2,Synechococcusphagesyn9,2.00E-15,1057
NC_020851.1,SynechococcusphageS-SKS1genomicsequence,2.00E-15,1058
Query=4690,,,1059
NC_019401.1,CronobacterphagevB_CsaM_GAP32,1.00E-06,1060
Query=4694,,,1061
NC_019411.1,CaulobacterphageCcrSwift,2.00E-08,1062
Query=4695,,,1063
NC_019401.1,CronobacterphagevB_CsaM_GAP32,5.00E-06,1064
Query=4699,,,1065
NC_019401.1,CronobacterphagevB_CsaM_GAP32,4.00E-06,1066
Query=4700,,,1067
NC_019401.1,CronobacterphagevB_CsaM_GAP32,2.00E-19,1068
NC_019401.1,CronobacterphagevB_CsaM_GAP32,2.00E-19,1069
NC_021536.1,SynechococcusphageS-IOM18genomicsequence,2.00E-12,1070
NC_023688.1,AeromonasphagePX29,2.00E-12,1071
NC_020859.1,SynechococcusphageS-RIM2R1_1999,2.00E-12,1072
Query=4703,,,1073
NC_019401.1,CronobacterphagevB_CsaM_GAP32,6.00E-07,1074
Query=4704,,,1075
NC_026928.1,SynechococcusphageACG-2014eisolateSyn7803C2,2.00E-26,1076
NC_014636.1,AeromonasphagephiAS5,9.00E-19,1077
NC_020859.1,SynechococcusphageS-RIM2R1_1999,3.00E-18,1078
Query=4707,,,1079
NC_019401.1,CronobacterphagevB_CsaM_GAP32,8.00E-08,1080
Query=4708,,,1081
NC_024121.1,SerratiaphagePS2,1.00E-05,1082
Query=4709,,,1083
NC_003315.1,HaemophilusphageHP2,5.00E-23,1084
Query=4710,,,1085
NC_003315.1,HaemophilusphageHP2,3.00E-23,1086
Query=4711,,,1087
NC_019401.1,CronobacterphagevB_CsaM_GAP32,2.00E-06,1088
Query=4712,,,1089
NC_019929.1,ErwiniaphagephiEaH2,3.00E-15,1090
NC_019400.1,CronobacterphagevB_CsaM_GAP31,2.00E-10,1091
NC_021536.1,SynechococcusphageS-IOM18genomicsequence,7.00E-10,1092
Query=4722,,,1093
NC_014663.1,AcinetobacterphageAcj9,8.00E-18,1094
Query=4727,,,1095
NC_005260.1,AeromonasphageAeh1,4.00E-12,1096
NC_023688.1,AeromonasphagePX29,4.00E-12,1097
NC_019401.1,CronobacterphagevB_CsaM_GAP32,3.00E-08,1098
Query=4733,,,1099
NC_019929.1,ErwiniaphagephiEaH2,9.00E-14,1100
Query=4739,,,1101
NC_019411.1,CaulobacterphageCcrSwift,7.00E-09,1102
Query=4744,,,1103
NC_019401.1,CronobacterphagevB_CsaM_GAP32,1.00E-17,1104
NC_019929.1,ErwiniaphagephiEaH2,3.00E-14,1105
NC_021536.1,SynechococcusphageS-IOM18genomicsequence,1.00E-11,1106
NC_016071.1,SalmonellaphagePVP-SE1,2.00E-09,1107
NC_020837.1,SynechococcusphageS-CAM1genomicsequence,2.00E-09,1108
Query=4746,,,1109
NC_019401.1,CronobacterphagevB_CsaM_GAP32,1.00E-07,1110
Query=4749,,,1111
NC_019401.1,CronobacterphagevB_CsaM_GAP32,4.00E-06,1112
Query=4757,,,1113
NC_019401.1,CronobacterphagevB_CsaM_GAP32,5.00E-16,1114
NC_019401.1,CronobacterphagevB_CsaM_GAP32,5.00E-16,1115
NC_021536.1,SynechococcusphageS-IOM18genomicsequence,2.00E-15,1116
NC_008296.2,Synechococcusphagesyn9,2.00E-14,1117
NC_020851.1,SynechococcusphageS-SKS1genomicsequence,3.00E-12,1118
NC_015282.1,SynechococcusphageS-SM1,1.00E-11,1119
NC_020837.1,SynechococcusphageS-CAM1genomicsequence,4.00E-11,1120
Query=4762,,,1121
NC_023688.1,AeromonasphagePX29,4.00E-12,1122
Query=4765,,,1123
NC_019401.1,CronobacterphagevB_CsaM_GAP32,3.00E-06,1124
Query=4766,,,1125
NC_019401.1,CronobacterphagevB_CsaM_GAP32,3.00E-06,1126
Query=4773,,,1127
NC_024121.1,SerratiaphagePS2,5.00E-06,1128
Query=4774,,,1129
NC_019406.1,CaulobacterphageCcrColossus,2.00E-15,1130
NC_011269.2,MycobacteriumphageScottMcG,1.00E-09,1131
NC_021536.1,SynechococcusphageS-IOM18genomicsequence,1.00E-09,1132
Query=4776,,,1133
NC_023719.1,BacillusphageG,7.00E-20,1134
Query=4778,,,1135
NC_019401.1,CronobacterphagevB_CsaM_GAP32,3.00E-06,1136
Query=4786,,,1137
NC_020859.1,SynechococcusphageS-RIM2R1_1999,7.00E-20,1138
Query=4787,,,1139
NC_019401.1,CronobacterphagevB_CsaM_GAP32,8.00E-07,1140
Query=4788,,,1141
NC_014636.1,AeromonasphagephiAS5,3.00E-14,1142
NC_022986.1,PseudomonasphagePAK_P4,1.00E-11,1143
NC_021536.1,SynechococcusphageS-IOM18genomicsequence,5.00E-11,1144
Query=4790,,,1145
NC_019401.1,CronobacterphagevB_CsaM_GAP32,8.00E-18,1146
Query=4800,,,1147
NC_010811.2,RalstoniaphageRSL1,3.00E-12,1148
Query=4805,,,1149
NC_019401.1,CronobacterphagevB_CsaM_GAP32,7.00E-20,1150
NC_020486.1,SynechococcusphageS-RIM8A.HR1,3.00E-12,1151
NC_021536.1,SynechococcusphageS-IOM18genomicsequence,1.00E-11,1152
Query=4806,,,1153
NC_019401.1,CronobacterphagevB_CsaM_GAP32,1.00E-07,1154
Query=4811,,,1155
NC_023719.1,BacillusphageG,7.00E-06,1156
Query=4823,,,1157
NC_023719.1,BacillusphageG,1.00E-14,1158
Query=4854,,,1159
NC_021073.1,Vibriophagehenriette12B8,3.00E-150,1160
NC_018088.1,Colwelliaphage9A,4.00E-98,1161
NC_019398.1,CronobacterphagevB_CsaM_GAP161,1.00E-59,1162
Query=4863,,,1163
NC_023719.1,BacillusphageG,8.00E-13,1164
Query=4873,,,1165
NC_015282.1,SynechococcusphageS-SM1,5.00E-15,1166
NC_015282.1,SynechococcusphageS-SM1,5.00E-15,1167
NC_021536.1,SynechococcusphageS-IOM18genomicsequence,2.00E-14,1168
Query=4875,,,1169
NC_004827.1,BacteriophageAaphi23,1.00E-08,1170
Query=4895,,,1171
NC_023719.1,BacillusphageG,5.00E-11,1172
Query=4900,,,1173
NC_019401.1,CronobacterphagevB_CsaM_GAP32,1.00E-07,1174
Query=4933,,,1175
NC_024367.1,DinoroseobacterphageDFL12phi1,2.00E-08,1176
Query=4946,,,1177
NC_015280.1,ProchlorococcusphageP-HM1,8.00E-06,1178
